id,createdOn,creator_id,content_id
6953,2010-05-24,961,3
6954,2013-11-06,935,2
6955,2015-06-13,810,3
6956,2015-12-02,829,2
6957,2014-02-21,374,4
6958,2013-08-26,276,1
6959,2015-06-03,14,4
6960,2012-08-07,379,3
6961,2015-10-17,801,1
6962,2015-01-08,960,4
6963,2014-02-19,223,1
6964,2002-01-01,843,1
6965,2010-08-09,787,3
6966,2005-04-14,843,2
6967,2006-11-19,156,3
6968,2015-06-15,924,3
6969,2010-08-10,917,3
6970,2003-02-17,961,1
6971,2013-09-25,623,3
6972,2012-06-03,14,1
6973,2012-11-14,624,1
6974,2014-05-18,367,4
6975,2015-03-01,885,1
6976,2015-05-26,924,3
6977,2012-02-11,411,4
6978,2015-04-16,582,3
6979,2015-04-19,235,4
6980,2006-05-13,11,3
6981,2012-01-05,212,4
6982,2007-07-03,237,4
6983,2015-08-24,147,4
6984,2013-10-10,1000,1
6985,2005-11-03,165,3
6986,2013-06-27,850,3
6987,2009-09-28,373,2
6988,2015-02-16,206,2
6989,2003-07-12,32,1
6990,2015-10-14,449,1
6991,2012-11-10,6,4
6992,2015-03-27,269,4
6993,2009-11-05,731,2
6994,2006-03-18,755,4
6995,2013-06-25,787,3
6996,2015-02-29,187,4
6997,2009-05-10,797,4
6998,2005-05-29,672,1
6999,2005-04-15,390,1
7000,2014-03-09,271,1
7001,2013-06-20,870,2
7002,2012-05-16,949,3
7003,2008-02-20,16,1
7004,2014-08-25,712,1
7005,2010-03-20,130,3
7006,2002-06-02,198,1
7007,2015-04-05,317,4
7008,2012-08-02,650,1
7009,2010-07-09,942,4
7010,2015-08-03,325,2
7011,2013-09-19,283,3
7012,2015-11-22,280,2
7013,2006-06-28,209,3
7014,2015-07-02,552,3
7015,2013-01-18,402,4
7016,2015-08-04,482,3
7017,2014-04-12,764,3
7018,2015-09-26,134,4
7019,2008-04-03,156,1
7020,2013-06-21,505,3
7021,2014-04-23,330,4
7022,2012-06-10,834,3
7023,2006-05-28,566,3
7024,2015-11-11,846,4
7025,2012-10-17,984,4
7026,2009-02-17,630,1
7027,2011-03-09,813,2
7028,2015-02-19,446,3
7029,2015-06-06,253,2
7030,2009-11-02,633,4
7031,2015-08-18,482,2
7032,2014-03-03,160,2
7033,2014-11-11,395,3
7034,2011-02-17,17,4
7035,2014-11-06,702,4
7036,2004-04-12,596,1
7037,2008-03-29,156,4
7038,2003-08-24,129,2
7039,2014-07-01,757,2
7040,2014-12-13,445,1
7041,2014-07-08,781,4
7042,2015-11-18,276,4
7043,2008-07-06,455,1
7044,2015-12-06,8,4
7045,2013-07-05,341,2
7046,2012-06-23,903,4
7047,2015-05-28,418,3
7048,2009-11-12,483,2
7049,2015-01-09,894,2
7050,2007-07-21,954,4
7051,2015-08-23,313,4
7052,2015-10-08,590,4
7053,2013-05-19,187,2
7054,2014-12-16,207,1
7055,2015-06-27,623,4
7056,2014-07-23,908,3
7057,2006-04-03,672,4
7058,2003-02-09,481,4
7059,2008-06-06,324,4
7060,2011-10-20,578,2
7061,2015-02-11,237,2
7062,2013-06-14,38,3
7063,2013-05-31,998,1
7064,2008-11-26,231,1
7065,2012-11-30,419,3
7066,2004-02-14,325,3
7067,2015-06-15,113,4
7068,2014-07-22,122,3
7069,2013-08-25,580,4
7070,2011-01-23,408,4
7071,2014-07-18,167,1
7072,2013-05-08,383,3
7073,2009-08-14,654,1
7074,2009-06-15,507,3
7075,2013-04-02,232,2
7076,2011-12-23,553,3
7077,2004-11-10,345,4
7078,2015-10-19,442,3
7079,2014-09-21,43,4
7080,2010-12-20,337,1
7081,2008-07-08,644,4
7082,2013-01-02,430,3
7083,2015-10-28,618,2
7084,2012-06-11,405,1
7085,2014-09-07,523,2
7086,2005-09-12,481,3
7087,2014-03-26,402,2
7088,2015-11-12,265,3
7089,2014-12-31,363,2
7090,2012-05-10,308,1
7091,2011-09-26,272,4
7092,2008-06-13,345,1
7093,2012-05-17,548,2
7094,2006-06-25,920,2
7095,2014-09-04,948,3
7096,2015-09-30,204,4
7097,2007-11-23,102,4
7098,2013-12-14,545,2
7099,2014-08-05,153,1
7100,2011-12-11,658,1
7101,2015-02-29,748,3
7102,2015-04-26,964,3
7103,2011-08-30,747,1
7104,2005-02-02,567,2
7105,2013-02-17,683,4
7106,2011-07-05,674,2
7107,2015-11-27,943,3
7108,2015-06-19,877,1
7109,2014-08-05,907,4
7110,2003-11-22,338,1
7111,2015-04-27,397,2
7112,2013-12-12,229,4
7113,2009-12-29,516,3
7114,2007-03-31,595,1
7115,2015-10-18,721,1
7116,2012-06-04,886,3
7117,2015-02-28,794,2
7118,2014-08-04,702,2
7119,2013-04-13,973,1
7120,2015-11-03,972,2
7121,2005-12-25,802,4
7122,2008-11-08,16,2
7123,2011-12-31,97,2
7124,2015-04-26,282,2
7125,2013-06-11,778,2
7126,2005-11-22,757,2
7127,2015-05-18,587,2
7128,2015-08-17,143,2
7129,2010-06-05,572,4
7130,2015-06-26,742,3
7131,2015-09-05,662,4
7132,2010-01-27,485,3
7133,2012-07-24,274,2
7134,2012-09-02,803,3
7135,2014-10-03,759,3
7136,2009-07-08,997,1
7137,2012-09-13,315,2
7138,2011-08-21,273,2
7139,2014-05-20,890,4
7140,2014-02-09,451,3
7141,2014-06-19,437,2
7142,2012-12-26,661,3
7143,2008-03-25,377,4
7144,2014-12-21,263,4
7145,2014-08-15,680,2
7146,2006-09-10,79,3
7147,2011-08-17,469,4
7148,2010-09-13,10,2
7149,2012-03-05,73,4
7150,2015-06-24,784,3
7151,2014-02-29,834,1
7152,2015-12-18,245,4
7153,2013-07-01,3,4
7154,2014-09-16,307,3
7155,2002-07-21,847,4
7156,2013-10-29,901,4
7157,2007-10-23,367,4
7158,2009-10-07,415,2
7159,2007-01-20,139,4
7160,2009-10-08,97,4
7161,2014-06-02,757,2
7162,2011-09-18,402,2
7163,2014-09-08,441,3
7164,2015-12-25,425,4
7165,2014-08-12,824,3
7166,2007-02-15,791,1
7167,2011-07-24,748,3
7168,2015-05-23,121,2
7169,2015-10-07,358,3
7170,2015-05-03,401,1
7171,2015-11-17,931,3
7172,2012-09-12,731,3
7173,2012-03-27,925,1
7174,2015-08-02,893,1
7175,2015-02-01,646,2
7176,2011-05-23,616,3
7177,2012-04-09,311,2
7178,2015-09-13,788,4
7179,2011-08-20,38,2
7180,2011-11-26,343,1
7181,2015-07-31,814,4
7182,2014-06-04,269,4
7183,2014-09-20,576,3
7184,2014-03-18,172,2
7185,2015-09-10,560,4
7186,2010-03-10,311,4
7187,2015-12-24,618,4
7188,2013-12-06,786,1
7189,2011-08-12,387,1
7190,2014-05-25,861,4
7191,2013-08-29,540,2
7192,2006-04-10,537,3
7193,2002-07-01,705,2
7194,2002-11-08,735,4
7195,2015-04-19,536,4
7196,2015-09-30,264,3
7197,2012-04-21,741,3
7198,2015-10-12,983,4
7199,2005-09-02,835,3
7200,2005-02-17,59,3
7201,2015-12-09,612,3
7202,2015-10-24,720,2
7203,2014-07-27,257,4
7204,2003-08-15,893,1
7205,2015-08-29,245,1
7206,2009-09-04,577,3
7207,2011-02-24,667,3
7208,2013-07-18,671,2
7209,2011-02-08,553,4
7210,2013-12-24,816,2
7211,2015-08-03,676,1
7212,2011-02-21,455,3
7213,2015-06-25,242,3
7214,2003-12-23,127,1
7215,2011-09-05,47,3
7216,2015-04-17,41,1
7217,2010-05-04,447,1
7218,2013-07-19,650,3
7219,2009-07-23,795,3
7220,2012-08-25,25,4
7221,2015-01-13,182,4
7222,2013-10-27,927,1
7223,2013-06-07,927,4
7224,2015-07-31,118,1
7225,2015-07-08,297,4
7226,2007-01-18,468,4
7227,2015-01-29,149,3
7228,2015-09-27,721,2
7229,2012-05-30,889,1
7230,2012-10-19,227,2
7231,2013-05-16,866,2
7232,2007-05-15,739,2
7233,2015-03-18,317,4
7234,2015-05-31,808,4
7235,2014-10-06,260,2
7236,2010-04-08,890,1
7237,2010-10-14,540,4
7238,2010-07-28,649,1
7239,2006-11-23,522,4
7240,2014-04-08,644,4
7241,2015-09-04,798,2
7242,2011-07-07,653,2
7243,2010-12-23,359,2
7244,2011-06-06,105,2
7245,2012-02-28,110,3
7246,2015-12-28,805,1
7247,2014-03-21,847,4
7248,2015-09-21,580,3
7249,2015-04-23,210,3
7250,2014-12-12,950,2
7251,2013-12-26,664,4
7252,2011-03-03,19,3
7253,2014-11-22,921,3
7254,2011-02-25,37,2
7255,2008-05-13,610,1
7256,2012-08-17,946,2
7257,2014-12-20,515,2
7258,2013-08-06,80,2
7259,2012-10-08,391,1
7260,2010-01-18,468,4
7261,2015-04-06,109,3
7262,2008-01-12,915,1
7263,2012-10-09,131,2
7264,2014-09-25,945,1
7265,2015-10-24,906,1
7266,2006-04-30,944,2
7267,2015-11-14,844,3
7268,2010-07-24,304,2
7269,2004-12-15,586,3
7270,2010-08-17,29,2
7271,2015-03-31,466,3
7272,2014-12-24,950,2
7273,2014-05-23,822,3
7274,2014-01-30,810,1
7275,2015-08-18,64,2
7276,2014-02-25,717,1
7277,2015-11-03,609,3
7278,2008-10-18,496,2
7279,2007-08-13,961,4
7280,2011-09-22,518,1
7281,2015-12-19,352,4
7282,2014-01-09,730,3
7283,2011-11-15,187,3
7284,2012-05-20,550,2
7285,2012-06-01,170,2
7286,2012-12-29,367,2
7287,2012-10-16,335,2
7288,2011-07-05,508,4
7289,2014-12-15,913,3
7290,2004-07-28,133,1
7291,2013-09-23,606,2
7292,2015-11-15,449,4
7293,2011-01-22,343,2
7294,2014-09-18,407,3
7295,2015-11-19,685,4
7296,2012-04-07,278,4
7297,2006-08-03,737,2
7298,2015-12-26,280,1
7299,2015-06-13,297,2
7300,2011-02-22,177,3
7301,2015-10-13,767,2
7302,2015-10-12,13,3
7303,2009-01-26,163,4
7304,2011-07-02,304,4
7305,2002-07-19,129,2
7306,2014-07-31,663,2
7307,2009-12-10,597,2
7308,2014-09-15,691,2
7309,2014-08-12,195,1
7310,2013-08-13,366,2
7311,2010-07-27,779,1
7312,2007-12-20,294,1
7313,2015-01-28,529,3
7314,2011-04-16,622,3
7315,2009-08-06,435,2
7316,2011-05-07,716,3
7317,2014-01-21,867,4
7318,2015-10-17,877,2
7319,2015-10-28,780,2
7320,2014-10-15,876,3
7321,2005-08-22,594,3
7322,2013-10-11,154,4
7323,2015-11-24,474,1
7324,2015-07-27,720,3
7325,2008-07-25,272,2
7326,2015-07-08,72,4
7327,2012-03-13,944,1
7328,2012-11-13,321,2
7329,2007-12-26,860,1
7330,2011-10-17,752,3
7331,2015-11-25,244,4
7332,2011-04-28,91,3
7333,2015-10-11,259,3
7334,2013-11-05,42,4
7335,2010-09-07,478,3
7336,2015-10-08,255,3
7337,2008-03-28,672,1
7338,2013-06-11,204,1
7339,2013-08-19,936,1
7340,2013-01-20,923,4
7341,2015-11-13,972,1
7342,2013-11-11,240,3
7343,2015-11-27,151,3
7344,2007-10-30,35,1
7345,2015-08-25,877,4
7346,2015-06-25,906,1
7347,2007-06-11,480,3
7348,2015-12-27,116,1
7349,2003-04-10,11,3
7350,2003-05-30,703,4
7351,2015-07-07,51,3
7352,2015-09-12,651,3
7353,2005-10-11,150,4
7354,2015-08-25,960,3
7355,2015-05-01,691,2
7356,2011-06-23,425,2
7357,2015-11-30,745,1
7358,2015-06-21,124,2
7359,2015-06-23,132,1
7360,2003-01-11,185,2
7361,2010-08-27,442,1
7362,2009-11-23,128,2
7363,2010-08-24,339,1
7364,2015-07-07,880,4
7365,2014-06-14,831,3
7366,2015-09-18,322,3
7367,2014-08-20,529,4
7368,2015-10-24,412,3
7369,2014-02-10,73,2
7370,2012-08-11,353,3
7371,2014-09-14,344,3
7372,2015-04-26,421,4
7373,2006-10-22,804,3
7374,2014-02-13,119,3
7375,2015-11-07,691,1
7376,2015-06-02,263,2
7377,2010-11-15,85,2
7378,2015-09-11,551,3
7379,2008-08-14,714,2
7380,2013-06-30,661,2
7381,2013-07-06,626,1
7382,2007-07-29,126,4
7383,2010-04-19,539,2
7384,2004-04-21,39,2
7385,2015-07-21,877,4
7386,2010-12-19,69,4
7387,2013-03-13,898,4
7388,2015-02-19,684,2
7389,2015-05-22,401,4
7390,2015-07-21,141,4
7391,2012-02-03,49,4
7392,2015-11-02,856,3
7393,2010-04-08,186,2
7394,2014-10-08,505,4
7395,2010-08-23,992,2
7396,2015-12-20,423,3
7397,2014-01-19,849,3
7398,2006-08-28,719,2
7399,2014-11-04,14,2
7400,2004-07-12,567,1
7401,2014-03-21,6,2
7402,2014-10-17,831,3
7403,2013-01-13,181,1
7404,2006-12-06,650,2
7405,2014-11-23,523,2
7406,2003-05-15,625,2
7407,2012-02-17,953,1
7408,2014-12-02,225,4
7409,2015-09-19,431,3
7410,2013-09-23,163,4
7411,2009-07-12,321,3
7412,2011-11-29,889,1
7413,2009-05-23,520,3
7414,2015-12-13,265,3
7415,2012-04-11,996,3
7416,2015-03-05,90,4
7417,2014-09-06,831,3
7418,2012-10-12,34,3
7419,2012-05-23,997,4
7420,2007-02-09,338,1
7421,2012-11-23,632,2
7422,2006-10-21,481,2
7423,2012-10-09,343,2
7424,2008-08-30,445,2
7425,2015-10-05,646,1
7426,2012-04-22,305,1
7427,2013-12-18,938,1
7428,2013-12-07,288,2
7429,2014-10-23,203,3
7430,2015-10-12,200,4
7431,2009-10-05,27,1
7432,2010-12-01,329,2
7433,2004-10-29,757,1
7434,2009-04-18,460,1
7435,2012-12-28,791,1
7436,2013-12-22,137,3
7437,2015-08-20,754,3
7438,2008-01-26,296,1
7439,2013-08-05,856,1
7440,2005-05-05,129,2
7441,2011-05-30,389,4
7442,2015-09-02,911,1
7443,2015-10-27,549,2
7444,2012-10-21,1000,3
7445,2015-05-29,13,4
7446,2012-04-07,688,3
7447,2014-01-06,278,3
7448,2013-04-05,778,2
7449,2015-10-24,629,4
7450,2014-09-01,440,2
7451,2014-04-01,446,3
7452,2012-05-26,602,1
7453,2011-05-19,566,3
7454,2014-01-21,922,1
7455,2010-07-13,455,1
7456,2014-07-10,768,2
7457,2015-08-12,278,1
7458,2015-11-16,474,3
7459,2014-09-14,80,1
7460,2014-08-17,355,3
7461,2010-02-10,299,4
7462,2001-01-05,900,1
7463,2015-12-25,618,4
7464,2015-05-05,833,1
7465,2007-02-01,24,1
7466,2009-05-25,402,1
7467,2010-08-01,542,3
7468,2015-04-03,529,1
7469,2003-10-15,351,2
7470,2007-02-25,723,2
7471,2015-08-06,88,2
7472,2015-06-16,711,1
7473,2015-08-16,245,4
7474,2013-12-29,652,2
7475,2010-11-03,823,2
7476,2011-01-09,992,3
7477,2001-11-19,338,3
7478,2014-04-30,930,1
7479,2014-01-05,186,2
7480,2012-04-26,769,3
7481,2008-04-16,861,1
7482,2015-12-29,462,1
7483,2015-01-03,451,2
7484,2014-04-10,691,3
7485,2011-01-27,19,1
7486,2014-09-18,903,1
7487,2012-03-07,472,4
7488,2012-08-31,186,2
7489,2014-09-18,352,4
7490,2004-12-28,243,3
7491,2015-02-10,652,3
7492,2015-01-18,169,2
7493,2015-04-20,643,2
7494,2014-02-18,397,1
7495,2011-08-22,82,1
7496,2014-09-03,143,1
7497,2012-04-12,6,3
7498,2011-04-18,336,3
7499,2010-11-22,186,2
7500,2006-06-22,84,2
7501,2011-05-28,812,4
7502,2011-10-14,146,1
7503,2014-01-01,657,2
7504,2004-12-29,884,2
7505,2014-07-24,177,4
7506,2013-01-06,25,3
7507,2015-08-24,245,3
7508,2015-10-01,474,3
7509,2009-02-07,485,3
7510,2010-10-29,226,3
7511,2013-08-06,974,4
7512,2014-08-16,438,1
7513,2010-11-14,833,2
7514,2015-12-16,579,4
7515,2015-12-27,438,3
7516,2015-09-29,655,1
7517,2013-02-09,839,2
7518,2011-04-17,984,2
7519,2014-09-23,729,3
7520,2009-04-07,537,4
7521,2015-10-20,653,3
7522,2015-11-18,443,3
7523,2015-11-06,822,4
7524,2003-10-07,552,1
7525,2007-10-13,66,4
7526,2014-04-29,355,3
7527,2015-11-20,931,2
7528,2014-11-02,787,1
7529,2008-06-03,24,2
7530,2006-10-04,869,2
7531,2013-05-06,428,1
7532,2011-11-16,841,4
7533,2015-04-13,424,2
7534,2014-06-06,477,2
7535,2006-02-03,820,4
7536,2015-11-24,590,4
7537,2015-06-27,584,4
7538,2006-07-24,54,2
7539,2011-12-12,73,1
7540,2015-11-07,327,2
7541,2011-08-22,24,3
7542,2011-12-04,845,4
7543,2012-08-28,540,3
7544,2014-01-14,697,1
7545,2014-05-10,799,3
7546,2014-01-10,369,4
7547,2012-02-24,774,3
7548,2012-09-30,821,4
7549,2015-03-03,738,3
7550,2009-08-04,973,4
7551,2010-09-07,308,3
7552,2014-12-07,919,4
7553,2011-10-05,270,1
7554,2006-02-24,508,1
7555,2005-10-15,676,4
7556,2010-03-07,82,4
7557,2015-01-17,536,3
7558,2015-07-24,156,2
7559,2010-08-27,181,4
7560,2014-03-18,741,1
7561,2013-11-10,380,1
7562,2014-10-11,491,1
7563,2015-05-09,402,3
7564,2003-12-04,640,1
7565,2011-06-01,203,4
7566,2015-07-18,829,4
7567,2008-11-16,455,4
7568,2012-09-09,111,2
7569,2005-09-23,802,1
7570,2015-05-09,363,2
7571,2015-06-27,98,3
7572,2013-05-23,93,3
7573,2014-11-13,233,4
7574,2010-09-22,60,3
7575,2015-04-09,939,2
7576,2014-01-14,898,2
7577,2015-06-25,881,1
7578,2012-11-21,743,4
7579,2013-10-19,651,2
7580,2002-02-22,453,2
7581,2014-07-28,869,3
7582,2015-02-19,207,4
7583,2011-02-07,752,1
7584,2015-12-21,386,4
7585,2015-04-20,649,2
7586,2015-03-12,605,3
7587,2014-09-23,63,3
7588,2011-07-03,821,2
7589,2004-10-28,398,2
7590,2006-02-07,489,3
7591,2012-02-13,440,4
7592,2013-01-14,677,4
7593,2015-06-16,323,1
7594,2015-11-26,618,3
7595,2015-01-24,126,4
7596,2015-02-09,177,2
7597,2015-07-29,277,3
7598,2001-01-07,248,2
7599,2011-08-13,468,4
7600,2009-02-22,558,3
7601,2013-03-31,911,2
7602,2014-02-16,768,2
7603,2014-05-19,296,3
7604,2015-12-13,358,2
7605,2009-01-04,42,1
7606,2013-06-10,959,3
7607,2012-09-16,802,1
7608,2005-08-12,129,3
7609,2014-05-04,718,4
7610,2015-02-17,862,4
7611,2004-10-21,398,4
7612,2014-09-04,376,1
7613,2013-09-30,774,3
7614,2015-09-07,148,3
7615,2014-09-29,741,2
7616,2015-07-09,908,1
7617,2014-01-15,624,3
7618,2012-01-10,463,3
7619,2006-05-16,344,1
7620,2015-02-24,323,4
7621,2011-08-09,578,2
7622,2014-03-15,451,4
7623,2003-09-24,261,4
7624,2014-09-20,587,1
7625,2012-11-25,214,4
7626,2015-12-19,904,3
7627,2012-01-10,799,1
7628,2013-03-14,437,2
7629,2015-10-26,886,4
7630,2013-01-07,775,1
7631,2015-11-26,745,3
7632,2013-09-03,2,3
7633,2010-01-17,920,4
7634,2015-01-24,149,4
7635,2010-12-22,739,1
7636,2015-02-14,665,4
7637,2004-01-07,930,2
7638,2013-03-24,879,3
7639,2014-05-29,387,1
7640,2014-11-26,647,2
7641,2010-12-02,966,3
7642,2011-12-02,548,2
7643,2015-06-07,477,3
7644,2014-01-18,804,2
7645,2010-08-23,735,4
7646,2015-06-11,494,3
7647,2015-12-28,988,4
7648,2009-07-14,4,2
7649,2009-06-19,698,3
7650,2010-03-13,272,1
7651,2003-07-22,405,2
7652,2003-08-12,835,4
7653,2015-07-09,430,1
7654,2006-11-05,248,3
7655,2009-02-28,810,4
7656,2015-08-23,744,4
7657,2014-11-26,419,3
7658,2011-06-22,526,4
7659,2007-04-11,372,3
7660,2015-03-19,978,2
7661,2012-07-25,702,2
7662,2011-09-30,411,4
7663,2015-06-15,624,3
7664,2011-05-17,37,2
7665,2012-04-18,747,2
7666,2015-02-02,275,4
7667,2010-05-02,67,2
7668,2015-03-17,830,4
7669,2015-12-07,449,3
7670,2014-11-14,43,4
7671,2015-09-21,405,3
7672,2015-12-21,346,3
7673,2011-05-21,425,3
7674,2015-04-08,322,2
7675,2011-02-25,273,2
7676,2013-08-24,91,1
7677,2014-01-14,951,1
7678,2015-04-21,652,3
7679,2010-12-23,675,4
7680,2013-04-24,706,2
7681,2004-09-21,135,4
7682,2009-10-31,802,4
7683,2006-09-07,592,1
7684,2013-09-13,533,2
7685,2015-02-07,872,1
7686,2015-05-31,242,3
7687,2014-05-26,753,3
7688,2013-10-10,202,3
7689,2015-12-15,956,4
7690,2011-08-28,613,3
7691,2014-08-17,88,3
7692,2009-12-08,490,1
7693,2014-09-10,598,2
7694,2014-11-08,939,4
7695,2003-09-26,432,1
7696,2013-04-28,190,2
7697,2015-08-13,882,1
7698,2009-05-14,256,1
7699,2015-09-10,168,4
7700,2015-03-23,573,1
7701,2014-11-30,655,2
7702,2013-04-10,579,2
7703,2015-06-19,657,2
7704,2015-11-14,612,2
7705,2015-04-12,712,1
7706,2006-08-29,105,1
7707,2012-05-02,731,1
7708,2015-03-21,491,2
7709,2014-06-07,822,3
7710,2015-07-10,317,4
7711,2013-12-05,291,3
7712,2013-10-26,430,3
7713,2015-02-10,775,1
7714,2012-10-21,715,2
7715,2014-08-24,304,3
7716,2008-07-21,905,4
7717,2012-06-15,466,2
7718,2015-10-14,64,2
7719,2013-12-07,337,1
7720,2011-07-26,291,1
7721,2015-12-28,264,1
7722,2015-05-21,459,2
7723,2011-08-23,160,3
7724,2013-12-15,603,3
7725,2015-07-19,140,3
7726,2007-02-25,719,1
7727,2015-12-26,721,1
7728,2012-10-16,254,1
7729,2013-04-14,947,3
7730,2010-05-05,382,4
7731,2008-08-08,883,4
7732,2010-10-01,654,2
7733,2013-03-17,989,1
7734,2012-04-26,926,1
7735,2015-08-25,981,3
7736,2008-11-23,723,4
7737,2015-06-13,561,3
7738,2010-02-09,312,3
7739,2014-05-25,146,2
7740,2011-04-04,270,4
7741,2003-06-22,732,3
7742,2015-03-08,427,3
7743,2002-11-26,837,2
7744,2014-01-01,465,4
7745,2014-09-13,354,2
7746,2011-01-13,861,3
7747,2014-10-14,933,1
7748,2011-08-08,696,4
7749,2015-07-28,267,4
7750,2015-11-12,538,4
7751,2010-03-13,858,2
7752,2015-12-24,586,4
7753,2014-02-22,263,1
7754,2009-03-15,26,2
7755,2008-03-30,845,3
7756,2014-11-03,271,3
7757,2015-12-21,242,1
7758,2008-07-17,39,1
7759,2014-10-11,987,1
7760,2014-09-06,875,3
7761,2015-03-20,424,4
7762,2013-10-21,564,2
7763,2014-08-09,154,1
7764,2015-11-02,794,2
7765,2013-11-20,641,2
7766,2013-10-01,975,3
7767,2008-04-26,714,2
7768,2010-03-28,177,3
7769,2011-04-07,270,1
7770,2012-02-18,735,3
7771,2015-04-07,982,1
7772,2015-06-29,51,4
7773,2014-06-06,969,3
7774,2015-01-27,965,4
7775,2013-08-06,832,4
7776,2015-06-13,721,4
7777,2012-04-24,737,1
7778,2015-12-30,175,3
7779,2015-12-27,399,3
7780,2014-07-01,168,2
7781,2011-12-21,779,3
7782,2014-06-07,864,3
7783,2013-01-14,868,4
7784,2015-02-13,223,4
7785,2014-02-29,657,4
7786,2009-07-18,977,4
7787,2015-12-13,951,3
7788,2015-06-23,109,3
7789,2005-04-07,71,4
7790,2010-01-15,787,4
7791,2015-04-19,134,3
7792,2014-01-11,358,2
7793,2009-01-30,96,2
7794,2015-08-16,530,2
7795,2014-09-30,615,1
7796,2011-07-17,927,1
7797,2009-01-16,669,1
7798,2005-12-12,755,3
7799,2012-08-19,873,3
7800,2008-03-23,565,1
7801,2010-06-13,285,2
7802,2008-04-02,869,3
7803,2014-11-15,302,1
7804,2015-09-27,154,1
7805,2014-09-12,742,3
7806,2013-11-25,92,1
7807,2008-01-13,700,4
7808,2014-04-04,880,2
7809,2014-05-22,114,2
7810,2010-10-25,977,4
7811,2015-11-11,910,4
7812,2014-10-02,339,2
7813,2010-07-07,338,2
7814,2014-12-14,178,4
7815,2006-05-28,759,4
7816,2011-06-12,698,3
7817,2014-09-11,574,1
7818,2015-04-22,464,3
7819,2006-12-03,79,1
7820,2014-11-23,541,4
7821,2010-01-03,578,1
7822,2005-09-22,571,2
7823,2008-08-06,963,3
7824,2009-02-12,192,2
7825,2014-05-27,651,1
7826,2015-12-03,504,2
7827,2014-05-07,857,4
7828,2008-09-06,839,4
7829,2012-12-21,367,3
7830,2014-06-07,995,1
7831,2013-05-19,377,4
7832,2002-07-27,71,1
7833,2015-12-14,8,1
7834,2012-09-06,213,1
7835,2015-04-20,301,3
7836,2011-06-02,955,2
7837,2015-07-13,457,1
7838,2013-07-30,310,2
7839,2015-11-25,249,4
7840,2012-05-19,484,3
7841,2015-04-19,711,1
7842,2015-08-21,811,1
7843,2014-08-02,619,2
7844,2015-09-22,951,3
7845,2015-09-18,536,1
7846,2015-01-29,561,3
7847,2015-08-07,907,1
7848,2010-04-09,59,3
7849,2014-11-05,935,4
7850,2013-10-04,583,2
7851,2004-06-07,604,2
7852,2013-12-03,375,1
7853,2013-06-06,941,2
7854,2006-04-25,864,3
7855,2010-09-05,160,1
7856,2007-02-09,912,3
7857,2011-06-26,545,3
7858,2015-07-18,982,2
7859,2011-07-11,136,2
7860,2005-08-27,408,2
7861,2013-03-27,617,3
7862,2015-11-03,991,1
7863,2011-09-03,706,3
7864,2014-04-16,880,4
7865,2009-03-12,318,3
7866,2013-01-23,468,1
7867,2004-09-27,552,4
7868,2014-11-29,806,4
7869,2015-11-07,972,2
7870,2010-05-07,884,3
7871,2011-08-19,287,3
7872,2013-04-03,855,2
7873,2013-07-22,158,1
7874,2015-12-01,621,3
7875,2015-09-22,964,1
7876,2015-09-04,182,4
7877,2015-04-22,134,3
7878,2014-06-05,955,1
7879,2013-10-31,728,4
7880,2015-07-09,178,4
7881,2010-08-03,970,2
7882,2013-09-03,926,4
7883,2003-12-06,389,3
7884,2011-08-02,420,1
7885,2008-10-19,912,1
7886,2005-11-07,704,2
7887,2013-12-10,911,3
7888,2007-05-14,102,2
7889,2011-11-25,131,4
7890,2012-11-16,772,1
7891,2010-10-28,932,2
7892,2015-09-10,364,2
7893,2011-11-22,138,3
7894,2013-12-09,40,3
7895,2000-12-17,763,2
7896,2013-04-21,86,1
7897,2011-11-30,495,2
7898,2015-04-13,667,2
7899,2015-11-03,832,2
7900,2015-07-27,924,2
7901,2011-01-24,693,3
7902,2014-12-22,887,4
7903,2005-12-04,870,3
7904,2013-10-24,952,1
7905,2013-09-05,81,3
7906,2013-06-06,303,3
7907,2015-09-25,99,3
7908,2015-11-04,255,1
7909,2015-06-26,602,1
7910,2015-07-13,466,2
7911,2013-03-25,591,1
7912,2014-05-02,768,2
7913,2014-05-18,361,4
7914,2012-02-19,974,3
7915,2003-08-15,764,3
7916,2014-01-08,882,4
7917,2014-02-18,673,3
7918,2015-09-28,965,1
7919,2012-11-14,119,4
7920,2014-02-20,250,2
7921,2015-12-27,399,4
7922,2015-09-04,595,4
7923,2010-08-03,773,4
7924,2015-10-28,2,2
7925,2015-02-05,306,4
7926,2008-05-14,373,3
7927,2015-07-17,247,1
7928,2007-06-20,747,1
7929,2015-01-31,276,2
7930,2015-12-31,259,3
7931,2015-01-23,734,1
7932,2014-11-03,779,1
7933,2015-09-25,358,3
7934,2011-03-04,974,3
7935,2015-12-11,94,3
7936,2010-12-14,279,1
7937,2012-11-15,535,4
7938,2012-06-26,466,4
7939,2008-08-02,703,4
7940,2014-07-09,506,3
7941,2012-03-22,214,2
7942,2015-06-24,749,3
7943,2013-07-12,103,3
7944,2014-06-14,179,3
7945,2014-12-14,395,2
7946,2010-10-17,173,2
7947,2015-01-16,888,1
7948,2015-08-07,867,2
7949,2006-11-21,129,2
7950,2015-10-17,582,1
